quote_date,region_name,price
2024-11-01,North West,2.0529413
2024-11-01,Northern Ireland,2.145
2024-11-01,Scotland,2.0653846
2024-11-01,South East,2.606
2024-11-01,South West,1.8133334
2024-11-01,Wales,2.0449998
2024-11-01,West Midlands,1.8058333
2024-11-01,Yorkshire & Humber,1.5736363
2024-12-01,East Anglia,1.9146154
2024-12-01,East Midlands,1.895
2024-12-01,London,2.8823528
2024-12-01,North,2.06125
2024-12-01,North West,2.058889
2024-12-01,Northern Ireland,2.145
2024-12-01,Scotland,2.0269232
2024-12-01,South East,2.7165
2024-12-01,South West,1.7276922
2024-12-01,Wales,2.045
2024-12-01,West Midlands,1.7936363
2024-12-01,Yorkshire & Humber,1.5736363
2025-01-01,East Anglia,2.030769
2025-01-01,East Midlands,1.8116666
2025-01-01,London,2.6266665
2025-01-01,North,2.07375
2025-01-01,North West,2.0906668
2025-01-01,Northern Ireland,2.134
2025-01-01,Scotland,2.0249999
2025-01-01,South East,2.529
2025-01-01,South West,1.8161539
2025-01-01,Wales,2.045
2025-01-01,West Midlands,1.9272727
2025-01-01,Yorkshire & Humber,1.5507692
2025-02-01,East Anglia,1.8283333
2025-02-01,East Midlands,1.8445455
2025-02-01,London,2.346
2025-02-01,North,2.13625
2025-02-01,North West,2.113077
2025-02-01,Northern Ireland,2.134
2025-02-01,Scotland,1.8700001
2025-02-01,South East,2.7005265
2025-02-01,South West,1.8236363
2025-02-01,Wales,2.0449998
2025-02-01,West Midlands,1.8891667
2025-02-01,Yorkshire & Humber,1.8661538
2025-03-01,East Anglia,1.8735714
2025-03-01,East Midlands,1.724
2025-03-01,London,2.211875
2025-03-01,North,2.0525
2025-03-01,North West,1.9794445
2025-03-01,Northern Ireland,1.6779999
2025-03-01,Scotland,1.93
2025-03-01,South East,2.6705
2025-03-01,South West,1.7492307
2025-03-01,Wales,2.045
2025-03-01,West Midlands,1.86
2025-03-01,Yorkshire & Humber,1.8133334
2025-04-01,East Anglia,1.8153332
2025-04-01,East Midlands,1.7990909
2025-04-01,London,2.4168422
2025-04-01,North,2.1025
2025-04-01,North West,1.9729413
2025-04-01,Northern Ireland,1.758
2025-04-01,Scotland,1.9518181
2025-04-01,South East,2.6210525
2025-04-01,South West,1.8376923
2025-04-01,Wales,2.045
2025-04-01,West Midlands,1.8525
2025-04-01,Yorkshire & Humber,1.8384615
2025-05-01,East Anglia,1.7299999
2025-05-01,East Midlands,1.9854546
2025-05-01,London,2.28
2025-05-01,North,2.3171427
2025-05-01,North West,1.976875
2025-05-01,Northern Ireland,1.742
2025-05-01,Scotland,2.0949998
2025-05-01,South East,3.080588
2025-05-01,South West,1.8866667
2025-05-01,Wales,2.05125
2025-05-01,West Midlands,1.8915385
2025-05-01,Yorkshire & Humber,1.9908333
2025-06-01,East Anglia,1.8266666
2025-06-01,East Midlands,1.8991666
2025-06-01,London,2.5266666
2025-06-01,North,2.04
2025-06-01,North West,2.0547059
2025-06-01,Northern Ireland,2.365
2025-06-01,Scotland,1.96
2025-06-01,South East,3.0510528
2025-06-01,South West,1.5838462
2025-06-01,Wales,2.1014285
2025-06-01,West Midlands,1.8499999
2025-06-01,Yorkshire & Humber,1.8276923
2025-07-01,East Anglia,1.8413334
2025-07-01,East Midlands,1.8581817
2025-07-01,London,2.4164708
2025-07-01,North,2.555
2025-07-01,North West,2.032
2025-07-01,Northern Ireland,2.3816667
2025-07-01,Scotland,1.9284616
2025-07-01,South East,2.770476
2025-07-01,South West,1.803077
2025-07-01,Wales,2.05125
2025-07-01,West Midlands,1.8566667
2025-07-01,Yorkshire & Humber,1.5949999
2025-08-01,East Anglia,1.8435714
2025-08-01,East Midlands,2.0558333
2025-08-01,London,2.4458826
2025-08-01,North,2.3971426
2025-08-01,North West,1.961875
2025-08-01,Northern Ireland,2.8860002
2025-08-01,Scotland,2.04
2025-08-01,South East,2.7277777
2025-08-01,South West,1.76
2025-08-01,Wales,2.0985713
2025-08-01,West Midlands,1.8566666
2025-08-01,Yorkshire & Humber,1.8815384
2025-09-01,East Anglia,1.8507143
2025-09-01,East Midlands,1.9966666
2025-09-01,London,2.337222
2025-09-01,North,2.34
2025-09-01,North West,1.9900001
2025-09-01,Northern Ireland,2.4533331
2025-09-01,Scotland,2.0015385
2025-09-01,South East,3.1027777
2025-09-01,South West,1.7492857
2025-09-01,Wales,2.0349998
2025-09-01,West Midlands,1.87
2025-09-01,Yorkshire & Humber,1.7458334
2025-10-01,East Anglia,1.6523076
2025-10-01,East Midlands,1.9636364
2025-10-01,London,2.631579
2025-10-01,North,2.2949998
2025-10-01,North West,1.9982353
2025-10-01,Northern Ireland,2.4533334
2025-10-01,Scotland,1.9658333
2025-10-01,South East,2.9380953
2025-10-01,South West,1.785
2025-10-01,Wales,2.2914283
2025-10-01,West Midlands,1.9184614
2025-10-01,Yorkshire & Humber,1.7418182
