Date,Region,Mean
2021-08-01,South West,1.9905001
2021-08-01,Wales,2.085625
2021-08-01,West Midlands,2.2035
2021-08-01,Yorkshire & Humber,2.0195239
2021-09-01,East Anglia,2.094
2021-09-01,East Midlands,2.0305555
2021-09-01,London,2.2634616
2021-09-01,North,1.956
2021-09-01,North West,2.1943479
2021-09-01,Northern Ireland,1.7641667
2021-09-01,Scotland,2.0774999
2021-09-01,South East,2.1614287
2021-09-01,South West,1.9326316
2021-09-01,Wales,2.0026667
2021-09-01,West Midlands,2.1768422
2021-09-01,Yorkshire & Humber,1.9909525
2021-10-01,East Anglia,2.08
2021-10-01,East Midlands,2.1095
2021-10-01,London,2.2696002
2021-10-01,North,1.999375
2021-10-01,North West,2.1488001
2021-10-01,Northern Ireland,1.7641667
2021-10-01,Scotland,2.1000001
2021-10-01,South East,2.1632142
2021-10-01,South West,1.9979999
2021-10-01,Wales,1.9826666
2021-10-01,West Midlands,2.191
2021-10-01,Yorkshire & Humber,2.0163636
2021-11-01,East Anglia,2.03
2021-11-01,East Midlands,2.137
2021-11-01,London,2.3085184
2021-11-01,North,2.03375
2021-11-01,North West,2.1748
2021-11-01,Northern Ireland,1.7858334
2021-11-01,Scotland,2.1022727
2021-11-01,South East,2.2203572
2021-11-01,South West,2.0177777
2021-11-01,Wales,2.0775
2021-11-01,West Midlands,2.1799998
2021-11-01,Yorkshire & Humber,1.9723809
2021-12-01,East Anglia,2.1485715
2021-12-01,East Midlands,2.2194445
2021-12-01,London,2.335
2021-12-01,North,2.116
2021-12-01,North West,2.22625
2021-12-01,Northern Ireland,1.8754544
2021-12-01,Scotland,2.2166667
2021-12-01,South East,2.2988462
2021-12-01,South West,2.033125
2021-12-01,Wales,2.1626666
2021-12-01,West Midlands,2.2566667
2021-12-01,Yorkshire & Humber,2.0766666
2022-01-01,East Anglia,2.105
2022-01-01,East Midlands,2.1200001
2022-01-01,London,2.3071427
2022-01-01,North,2.039375
2022-01-01,North West,2.18
2022-01-01,Northern Ireland,1.7858334
2022-01-01,Scotland,2.1563635
2022-01-01,South East,2.2366667
2022-01-01,South West,2.076842
2022-01-01,Wales,2.0831249
2022-01-01,West Midlands,2.082353
2022-01-01,Yorkshire & Humber,2.0454545
2022-02-01,East Anglia,2.0726087
2022-02-01,East Midlands,2.1116667
2022-02-01,London,2.248077
2022-02-01,North,1.8492857
2022-02-01,North West,2.1652
2022-02-01,Northern Ireland,1.836923
2022-02-01,Scotland,2.0104764
2022-02-01,South East,2.178889
2022-02-01,South West,1.9566667
2022-02-01,Wales,2.019375
2022-02-01,West Midlands,2.0988235
2022-02-01,Yorkshire & Humber,2.0
2022-03-01,East Anglia,2.08
2022-03-01,East Midlands,2.1905
2022-03-01,London,2.2844
2022-03-01,North,2.036875
2022-03-01,North West,2.218077
2022-03-01,Northern Ireland,1.836923
2022-03-01,Scotland,2.132381
2022-03-01,South East,2.2585185
2022-03-01,South West,2.123
2022-03-01,Wales,2.080625
2022-03-01,West Midlands,2.1952631
2022-03-01,Yorkshire & Humber,2.0295455
2022-04-01,East Anglia,2.2314286
2022-04-01,East Midlands,2.3366668
2022-04-01,London,2.4086957
2022-04-01,North,2.1885715
2022-04-01,North West,2.3279166
2022-04-01,Northern Ireland,2.0481818
2022-04-01,Scotland,2.264737
2022-04-01,South East,2.3207145
2022-04-01,South West,2.2158823
2022-04-01,Wales,2.2385714
2022-04-01,West Midlands,2.384706
2022-04-01,Yorkshire & Humber,2.175
2022-05-01,East Anglia,2.1286957
2022-05-01,East Midlands,2.208
2022-05-01,London,2.2925928
2022-05-01,North,2.0525
2022-05-01,North West,2.2476923
2022-05-01,Northern Ireland,1.91
2022-05-01,Scotland,2.1271427
2022-05-01,South East,2.195926
2022-05-01,South West,2.1122222
2022-05-01,Wales,2.09625
2022-05-01,West Midlands,2.2466667
2022-05-01,Yorkshire & Humber,2.0777273
2022-06-01,East Anglia,2.1526086
2022-06-01,East Midlands,2.2405
2022-06-01,London,2.3337038
2022-06-01,North,2.07125
2022-06-01,North West,2.268846
2022-06-01,Northern Ireland,1.9330769
2022-06-01,Scotland,2.1790476
2022-06-01,South East,2.2410715
2022-06-01,South West,2.1273682
2022-06-01,Wales,2.115
2022-06-01,West Midlands,2.275238
2022-06-01,Yorkshire & Humber,2.0618181
2022-07-01,East Anglia,2.162857
2022-07-01,East Midlands,2.2385
2022-07-01,London,2.334074
2022-07-01,North,2.02
2022-07-01,North West,2.2576923
2022-07-01,Northern Ireland,1.9023076
2022-07-01,Scotland,2.167619
2022-07-01,South East,2.2879999
2022-07-01,South West,2.1585
2022-07-01,Wales,2.0800002
2022-07-01,West Midlands,2.2295
2022-07-01,Yorkshire & Humber,2.0914285
2022-08-01,East Anglia,2.2005265
2022-08-01,East Midlands,2.2194118
2022-08-01,London,2.290909
2022-08-01,North,2.03
2022-08-01,North West,2.3013043
2022-08-01,Northern Ireland,1.91
2022-08-01,Scotland,2.175
2022-08-01,South East,2.3189285
2022-08-01,South West,2.178889
2022-08-01,Wales,2.083846
2022-08-01,West Midlands,2.2770588
2022-08-01,Yorkshire & Humber,2.121579
2022-09-01,East Anglia,2.1845455
2022-09-01,East Midlands,2.2610526
2022-09-01,London,2.285
2022-09-01,North,2.1360002
2022-09-01,North West,2.2876923
2022-09-01,Northern Ireland,1.9027272
2022-09-01,Scotland,2.1785
2022-09-01,South East,2.3626924
2022-09-01,South West,2.122353
2022-09-01,Wales,2.1393332
2022-09-01,West Midlands,2.3095
2022-09-01,Yorkshire & Humber,2.1366665
2022-10-01,East Anglia,2.2461903
2022-10-01,East Midlands,2.196111
2022-10-01,London,2.3855555
2022-10-01,North,2.14625
2022-10-01,North West,2.3076
2022-10-01,Northern Ireland,1.8709091
2022-10-01,Scotland,2.2005
2022-10-01,South East,2.336
2022-10-01,South West,2.2089474
2022-10-01,Wales,2.205625
2022-10-01,West Midlands,2.2558823
2022-10-01,Yorkshire & Humber,2.105238
2022-11-01,East Anglia,2.1533334
2022-11-01,East Midlands,2.2684999
2022-11-01,London,2.3633335
2022-11-01,North,2.1275
2022-11-01,North West,2.3079166
2022-11-01,Northern Ireland,1.8774999
2022-11-01,Scotland,2.186
2022-11-01,South East,2.3160002
2022-11-01,South West,2.2285714
2022-11-01,Wales,2.1868749
2022-11-01,West Midlands,2.282
2022-11-01,Yorkshire & Humber,2.08
2022-12-01,East Anglia,2.2572727
2022-12-01,East Midlands,2.2536843
2022-12-01,London,2.2883334
2022-12-01,North,2.1126666
2022-12-01,North West,2.3329167
2022-12-01,Northern Ireland,1.9275001
2022-12-01,Scotland,2.1316667
2022-12-01,South East,2.2942855
2022-12-01,South West,2.2555
2022-12-01,Wales,2.1278572
2022-12-01,West Midlands,2.328421
2022-12-01,Yorkshire & Humber,2.1605
2023-01-01,East Anglia,2.1781816
2023-01-01,East Midlands,2.2455556
2023-01-01,London,2.2822223
2023-01-01,North,2.076
2023-01-01,North West,2.2936363
2023-01-01,Northern Ireland,1.9481819
2023-01-01,Scotland,2.228421
2023-01-01,South East,2.192222
2023-01-01,South West,2.248
2023-01-01,Wales,2.1564286
2023-01-01,West Midlands,2.292
2023-01-01,Yorkshire & Humber,2.105238
